Feature	Gain	Cover	Frequency
antiguedad_relativa_delta2	0.00172298869318308	0.00163610949335675	0.00297679381168312
Visa_fechaalta_lag3	0.00170806070793775	0.0016927527653096	0.0026878278652085
Visa_mpagospesos_rank_delta3	0.00170623031279718	0.00210609313181512	0.00280874899973326
Visa_fechaalta	0.00170153587734995	0.00163064049836347	0.0026709344714146
mtransferencias_recibidas_rank_avg3	0.00170066698907452	0.00453867396133141	0.00319640793100382
Visa_mfinanciacion_limite_rank_lag3	0.00169702261182476	0.00160233528561557	0.00264781719569663
Master_Fvencimiento	0.00169361216678794	0.00203956266900485	0.00263448030585934
mrentabilidad_rank_delta3	0.00169111630326193	0.00293346668309375	0.00311283008802347
chomebanking_transacciones_delta1	0.00169097687809768	0.0024392988044503	0.00267182359740375
Master_mfinanciacion_limite_rank	0.00167031647174328	0.00366025719548801	0.00270027562905664
ccomisiones_mantenimiento_delta2	0.00166191234801242	0.000699736316019509	0.000319196230105806
mcomisiones_mantenimiento_rank	0.00165823987296065	0.0026594748590772	0.00174535431670668
mpasivos_margen_rank_delta3	0.00165095597824558	0.00265694806570847	0.00303369787498889
ctarjeta_debito_transacciones_ratioavg3	0.00164752072322738	0.0033506854231657	0.00309238019027296
ctrx_quarter_normalizado_tend3	0.00163431598097983	0.00260173986768257	0.00279985773984174
Visa_Fvencimiento_lag3	0.00161919240924954	0.00130375762496154	0.00240330754867965
chomebanking_transacciones_lag2	0.00161839537645397	0.0016028453400629	0.0030203609851516
ccaja_ahorro	0.0016182096276935	0.00516888138342325	0.00111229661242998
Master_mfinanciacion_limite_rank_delta1	0.00161704182204202	0.00144302527316734	0.00315906463945941
vm_mlimitecompra_rank_delta3	0.00161309859630834	0.00159676710438438	0.00289410509469192
chomebanking_transacciones_delta3	0.00161306539214993	0.00159814838055837	0.00284609229127767
chomebanking_transacciones_avg3	0.00160942967968498	0.00176020452212607	0.00259802614030408
mpasivos_margen_rank_delta1	0.00159719677942342	0.00195799724958972	0.00294745265404108
mcomisiones_rank_delta2	0.00158915588003202	0.00145054424884655	0.00259091313239086
Master_mfinanciacion_limite_rank_lag3	0.00158242177445966	0.00140721262053095	0.00251889392726949
mrentabilidad_annual_rank_min3	0.00158099884272988	0.00133779165752159	0.00208233306659554
mcaja_ahorro_total_rank	0.00156901500997861	0.00140293939469714	0.00216768916155419
vm_Fvencimiento_lag3	0.00156308422000315	0.00233412999527158	0.00242286832044101
Visa_mfinanciacion_limite_rank_delta1	0.00155588137820074	0.00130978066134244	0.00302125011114075
vm_fechaalta_lag3	0.00155134092189335	0.00154868402402848	0.00255801547079221
ctrx_quarter_lag3	0.00154132671268339	0.00175889980383208	0.00270205388103494
Master_mlimitecompra_rank_delta1	0.00153898309185093	0.00140665486564892	0.00308171067840313
mcomisiones_otras_rank_delta3	0.00153417527406469	0.000943976449339653	0.00249222014759491
cproductos_delta3	0.00153246686594351	0.00169698648435445	0.000486351916066507
Master_Fvencimiento_avg3	0.00153233836407262	0.00201528027277708	0.00248155063572508
mcaja_ahorro_rank_avg3	0.00152606094519125	0.0017767199291638	0.00294834178003023
Master_Fvencimiento_max3	0.00151808471314882	0.00192502634256447	0.00248421801369254
Master_Fvencimiento_lag1	0.00151492314236328	0.00218921187000675	0.00247799413176847
vm_status06_delta3	0.00150823377171207	0.000290804178838284	0.00012358851249222
mttarjeta_visa_debitos_automaticos_rank_lag3	0.00149519736466102	0.00248671284488187	0.00231884057971015
Visa_mpagospesos_rank_lag3	0.00149121084134594	0.00143984937295398	0.00254645683293323
mrentabilidad_rank	0.0014893293902711	0.0018995393246857	0.00213479149995554
mcuentas_saldo_rank_lag1	0.0014880279668946	0.00130126777487272	0.00271894727482884
cliente_edad_lag1	0.0014792095212651	0.00244337844941399	0.00251000266737797
mcomisiones_otras_rank_lag1	0.00147615853622568	0.00171733779935313	0.00235440561927625
vm_status06	0.00147077573786192	0.000396675030125555	0.000209833733440028
mcomisiones_rank_lag1	0.00147036072322084	0.00192542024848972	0.00233929047746066
Visa_mlimitecompra_rank_delta1	0.00146811893312513	0.00207908591713422	0.00288076820485463
Master_mlimitecompra_rank	0.00146446369779835	0.00150484056837145	0.0024530986040722
mrentabilidad_rank_ratioavg3	0.00146419251989123	0.00133504494143042	0.00261669778607629
mcomisiones_otras_rank_lag2	0.00146074519622366	0.00103769489015571	0.00247710500577932
mpasivos_margen_rank_lag1	0.00146032712937051	0.00128976596862291	0.00257313061260781
mcuentas_saldo_rank_avg3	0.00145545197507831	0.00235323837973173	0.00281586200764648
mcuenta_debitos_automaticos_rank	0.00145224241637548	0.00238041769691022	0.00101538187961234
Visa_mlimitecompra_rank_lag2	0.00145125284250407	0.00169858329893166	0.00232862096559082
ctrx_quarter_normalizado_delta1	0.00144606971889097	0.00152414788832108	0.00238908153285321
Visa_mpagominimo_rank	0.00144261799895667	0.00111143394040722	0.00217924779941318
mrentabilidad_rank_lag1	0.00144032028858366	0.00123043577981799	0.00239708366675558
ccomisiones_otras_avg3	0.00143761676320383	0.00207876567016752	0.00298568507157464
msaldo_total_rank_delta3	0.00143630531750088	0.00103856362024742	0.00211078509824842
mrentabilidad_rank_lag3	0.00143248152933781	0.00179840418501402	0.00250911354138882
mcaja_ahorro_rank_min3	0.0014313864086617	0.00272945494257622	0.0060593936160754
Visa_mfinanciacion_limite_rank_lag2	0.00142174455677834	0.00133331523166922	0.00231439494976438
antiguedad_relativa_delta1	0.00140485234738836	0.00131333356509196	0.00253489819507424
mcuentas_saldo_rank_lag2	0.00139668389865899	0.00121938910423522	0.00241575531252779
Visa_Fvencimiento	0.00139287808014149	0.00109320354581678	0.00214279363385792
mactivos_margen_rank_max3	0.00139270307335604	0.00210705009932572	0.00246287898995288
mrentabilidad_annual_rank_max3	0.00139186457375231	0.00137041596374882	0.00190184049079755
mcaja_ahorro_rank_delta3	0.00138134443851743	0.0018145149169927	0.00241397706054948
mrentabilidad_rank_min3	0.00137371368450745	0.00173877072350558	0.00215879790166267
mrentabilidad_rank_lag2	0.00137097502261969	0.0011310859564916	0.00229839068195963
ctarjeta_visa_transacciones_delta3	0.00136969582706628	0.00239046951536034	0.00160753978838801
mcomisiones_otras_rank_delta1	0.00136823286132421	0.00253338716920511	0.00231795145372099
mpasivos_margen_rank_lag3	0.00136763152540415	0.00156256652758934	0.00292166800035565
mcaja_ahorro_total_rank_delta3	0.00136308682960546	0.00143677386885897	0.00223793011469725
mdescubierto_rank_lag3	0.00135798196220698	0.00158341392950475	0.00184404730150262
mcomisiones_rank_lag2	0.0013576396963471	0.00102564462473893	0.00226371476838268
mcuentas_saldo_rank_lag3	0.00135502941317742	0.0014268115216662	0.00256157197474882
mvolumen_total_rank_delta1	0.00133422270297014	0.00143249479726621	0.00229305592602472
mcaja_ahorro_rank_lag3	0.00132757607084778	0.00223564272086556	0.00287810082688717
mcuenta_corriente_rank_min3	0.00131728852819394	0.00151345714518843	0.00247977238374678
Visa_fechaalta_min3	0.00131020410190431	0.00102514529150934	0.00200497910553925
mdescubierto_rank_lag1	0.00130965532036951	0.0014985336652901	0.0018858362229928
vm_cconsumos_ratioavg3	0.00130915860922963	0.00132669463414197	0.00250022228149729
prestamos_caja_ahorro	0.00130696766383039	0.00221530786503244	0.000903352004979106
Visa_msaldopesos_rank	0.00130691391567745	0.00160765951422176	0.00225571263448031
mrentabilidad_annual_rank	0.00130622269826454	0.00155469451838147	0.00187516671112297
mpayroll_rank_delta3	0.00130612940991212	0.00292462389457186	0.00154619009513648
mcomisiones_otras_rank_max3	0.0013001445589871	0.00219527219705898	0.00201742686938739
mcomisiones_mantenimiento_rank_avg3	0.00129002661015213	0.00200533628941314	0.00147772739397173
msaldo_total_rank_delta2	0.00128785947358303	0.00106796161856937	0.00218991731128301
ccallcenter_transacciones_ratioavg3	0.00128386132159777	0.00142460612524953	0.0011683115497466
Master_mlimitecompra_rank_lag2	0.00127957722136176	0.00115022642075189	0.00214190450786877
mcomisiones_otras_rank_min3	0.00127428674434508	0.00164546240820005	0.00275184493642749
mcomisiones_rank_ratioavg3	0.00126962049937668	0.00104502839475744	0.00217924779941318
mcomisiones_otras_rank_ratioavg3	0.00126860017846406	0.00111118242902423	0.00212945674402063
mrentabilidad_annual_rank_avg3	0.00126830948868197	0.00120755352671164	0.00175157819863075
mautoservicio_rank	0.00126260464738395	0.00532299924787629	0.00309949319818618
vm_fechaalta	0.0012622415880208	0.00132840154783907	0.00221392371299013
vmr_mpagospesos_ratioavg3	0.00125744776772944	0.00124139153468267	0.00239708366675558
mactivos_margen_rank_avg3	0.001256235476029	0.00159125862656016	0.0019516315461901
mcomisiones_rank_delta1	0.00125463738550785	0.00164260627579282	0.00218013692540233
ccomisiones_otras_ratioavg3	0.00125332827709219	0.00148487697812667	0.00215701964968436
mrentabilidad_rank_tend3	0.00124303943532287	0.00171345451439086	0.00200764648350671
Master_mlimitecompra_rank_lag1	0.00124284869759424	0.00100905800246153	0.00211256335022673
vm_mpagominimo_rank_lag2	0.00123788686087179	0.00143662966548555	0.00125188939272695
vm_fultimo_cierre_ratioavg3	0.00123378317925714	0.00111981232650505	0.0022690495243176
Visa_Fvencimiento_min3	0.00123370756911498	0.00107020630615275	0.00193207077442874
mrentabilidad_rank_max3	0.00123231843393195	0.00148175421682048	0.00186182982128568
mcuenta_corriente_rank_delta3	0.00122129404286223	0.00120987097482752	0.00177558460033787
vm_msaldopesos_rank	0.00121384322531843	0.00152532655144822	0.00199253134169112
Visa_fultimo_cierre_lag3	0.00121137424501002	0.00239252712667834	0.00213479149995554
Visa_Fvencimiento_lag1	0.00121091818283961	0.00157198748323353	0.00188405797101449
mcomisiones_rank_min3	0.00121067664341142	0.00188764104900159	0.00291188761447497
vm_fechaalta_ratioavg3	0.00120862334618352	0.0011708727788713	0.00192495776651552
mautoservicio_rank_max3	0.00120614643619008	0.00300801513137943	0.00254645683293323
Visa_mconsumospesos_rank_delta3	0.00120372056560855	0.00205404919040074	0.00230105805992709
ccajas_consultas_delta3	0.00120172416180334	0.00267099556821148	0.00041077620698853
vmr_msaldopesos2_max3	0.0011959305579338	0.00193849731907013	0.00196674668800569
vmr_msaldopesos2	0.00119398554966825	0.00163798900069102	0.00196141193207077
vm_fechaalta_lag2	0.00119314557459076	0.00104471793464538	0.001968524939984
ctarjeta_master	0.00118784490819882	5.51303344333398e-05	8.80234729261136e-05
mcomisiones_rank_max3	0.00118653968195799	0.00179470015402084	0.00197385969591891
mcuentas_saldo_rank_max3	0.00118294962867802	0.00173028746113807	0.00190984262469992
msaldo_total_rank_delta1	0.00118133719466741	0.00212295232458253	0.00213123499599893
vm_Fvencimiento	0.0011765440722604	0.00147442775587913	0.00192406864052636
mfinanciamiento_total_rank_lag3	0.00116869059810786	0.0022054246991238	0.00161287454432293
Visa_fechaalta_lag1	0.00116476656169602	0.00100828406230951	0.00208233306659554
ccaja_seguridad	0.00116381852261871	0.00254194090411338	0.000312083222192585
Visa_mpagominimo_rank_lag3	0.00116249559620921	0.00119270547866598	0.00198275095581044
Visa_msaldototal_rank_delta3	0.00115982347847323	0.0012557715027469	0.00202987463323553
mv_status07_rank	0.00115557534633667	0.000781388499434771	0.000555703743220414
Visa_mconsumospesos_rank_lag1	0.00115458838928343	0.00130717153620883	0.00205121365697519
mdescubierto_rank_lag2	0.00115343858656173	0.00157001582134271	0.00173023917489108
Visa_Fvencimiento_lag2	0.00114632790321337	0.00111248366142507	0.0018031475060016
Visa_mpagominimo_rank_delta2	0.00113961813796922	0.00121497368750238	0.00202898550724638
Visa_cconsumos_ratioavg3	0.00113930546892114	0.00228906184113569	0.00278474259802614
part_dolares_total_max3	0.00113535630670418	0.00325684393391537	0.00202276162532231
mconsumo_tarjeta_total_rank_delta3	0.00113325492563783	0.00140066030338487	0.00187161020716636
Visa_mconsumospesos_rank	0.00112498626139296	0.00119460585344306	0.00211523072819419
ccomisiones_mantenimiento_avg3	0.00112399925978818	0.00417794700659823	0.000853560949586556
mpasivos_margen_rank_min3	0.00112275480434219	0.0013323083595853	0.00268516048724104
Visa_mpagospesos_rank_delta2	0.00112259564945415	0.00132455084579553	0.00220414332710945
ccomisiones_mantenimiento_delta1	0.00112238423576328	0.00161791999512093	0.000364541655552592
vm_Fvencimiento_lag1	0.00111238585697125	0.00237318668475433	0.00178536498621855
ccaja_seguridad_avg3	0.0011120341994477	0.000851609636637345	0.000189383835689517
Master_fultimo_cierre_min3	0.00110961117176925	0.00128864818284614	0.00176669334044634
Visa_msaldototal_rank	0.00110816192704065	0.00132209500412815	0.0019854183337779
mvolumen_total_rank_lag3	0.00110757764220221	0.0012989949605639	0.00165644171779141
Visa_mconsumospesos_rank_delta2	0.00110552231677575	0.00143907102452472	0.00210989597225927
Visa_mpagominimo_rank_delta3	0.00110493760593814	0.00129795924301369	0.00193207077442874
cliente_edad_max3	0.00109865061566558	0.00151875966782082	0.00180670400995821
vmr_msaldopesos2_delta3	0.0010956566524326	0.00169228890194118	0.00197652707388637
mpasivos_margen_rank_avg3	0.00109430543754055	0.00141412089408518	0.002137458877923
mpayroll_rank_max3	0.00109225410897891	0.00387906802582	0.00205032453098604
vm_Fvencimiento_lag2	0.00108739501049028	0.00101906212047696	0.00178358673424024
ctarjeta_visa_debitos_automaticos_ratioavg3	0.00107768580072502	0.00114668790379846	0.00190006223881924
vm_Fvencimiento_avg3	0.0010764315540428	0.00135701545978394	0.00169645238730328
ccomisiones_otras_lag1	0.00107548581731843	0.00159900836596968	0.00186094069529652
mprestamos_personales_rank_lag3	0.00107281546260951	0.000895686862757271	0.000448119498532942
tcallcenter_ratioavg3	0.00107119111780127	0.00124635035543848	0.00125011114074864
thomebanking	0.00106905277498964	0.00119938460565682	0.000474793278207522
vm_mpagominimo_rank_lag3	0.00106545871618408	0.001394315953905	0.00156752911887615
mcaja_ahorro_rank_lag2	0.00106487604236866	0.00172689934070844	0.00254823508491153
Visa_mpagospesos_rank_delta1	0.00105245862460003	0.00260613097899551	0.00203698764114875
mfinanciamiento_corto_rank_delta3	0.00104505228179723	0.00238585244390179	0.00130612607806526
vm_Fvencimiento_min3	0.00104408814000775	0.000893312897652214	0.00164577220592158
cproductos_delta2	0.0010385051718551	0.000689078850588417	0.00032719836400818
Visa_cconsumos_lag3	0.00103527284353992	0.0012100090090086	0.00172223704098871
mpagomiscuentas_rank	0.00103032564266181	0.00542414411450754	0.00161998755223615
Visa_cconsumos_max3	0.00101962736333303	0.00155529318159713	0.00206810705076909
vmr_mpagospesos_lag3	0.00101926833489751	0.00138320039899036	0.00173201742686939
Visa_msaldototal_rank_delta2	0.00100679280163534	0.00129850844487956	0.00182359740375211
Visa_Fvencimiento_max3	0.00100530625990173	0.000870150587171952	0.00156130523695208
vm_mpagominimo_rank_lag1	0.00100352519555023	0.000980023231809367	0.00113808126611541
mcomisiones_otras_rank_avg3	0.00100349356821375	0.00133441993636244	0.0017542455765982
mconsumo_tarjeta_total_rank_lag1	0.00100035426452562	0.00106763398055089	0.00189917311283009
ccallcenter_transacciones_delta3	0.000999221449458349	0.00158119926133106	0.000615275184493643
cmobile_app_trx_max3	0.000991205440912842	0.00308111332832711	0.00139859518093714
Visa_cconsumos_avg3	0.000986852467206955	0.000932377469326333	0.00160665066239886
cproductos	0.000986589177635543	0.00281240807089599	0.00287454432293056
mrentabilidad_rank_avg3	0.000984838166575249	0.00101788354120292	0.00155508135502801
mautoservicio_rank_lag2	0.000983464422418446	0.0011469973337153	0.00250822441539966
mfinanciamiento_total_rank_lag1	0.000983114181861637	0.0020228609284006	0.00160487241042056
vm_msaldototal_rank	0.000978150942514629	0.000956329484341358	0.00178269760825109
mcuenta_corriente_rank_delta2	0.000976094734139477	0.00120625199483544	0.00143771672445986
mcuenta_debitos_automaticos_rank_ratioavg3	0.000975735121388558	0.00198822265040425	0.00169556326131413
mcuenta_corriente_rank_max3	0.000973230243654669	0.00261584092835824	0.000947808304436739
vmr_msaldopesos2_min3	0.000972545081160564	0.00140030535321392	0.00187694496310127
vm_status04_delta3	0.000968945310654474	0.00031710850090062	0.000133368898372899
vm_fultimo_cierre_max3	0.000968589123644096	0.0030838207772096	0.00147772739397173
ctarjeta_visa_transacciones_min3	0.00096857837708348	0.00166061660391265	0.00224237574464302
vmr_mpagominimo_delta3	0.000968179017643389	0.00273567395563009	0.00157197474882191
vm_fechaalta_lag1	0.000962849626435325	0.000914899189123978	0.00175513470258736
mfinanciamiento_total_rank_delta2	0.000957874646469394	0.0010114542724911	0.001153196407931
Visa_msaldopesos_rank_delta1	0.000955137795821883	0.00131795796770723	0.00172846092291278
mcaja_ahorro_dolares_rank_delta2	0.000952577400364164	0.00613175890840261	0.00162532230817107
mcaja_ahorro_rank_lag1	0.000950134673352075	0.0027174677346904	0.00224948875255624
ctransferencias_recibidas_lag3	0.000947156711498655	0.00165295288580438	0.00158353338668089
cproductos_avg3	0.000944840447551522	0.00277065790006135	0.00318840579710145
vmr_msaldopesos2_avg3	0.000943688779892232	0.00254808089161031	0.00164043744998666
mttarjeta_visa_debitos_automaticos_rank_max3	0.000940929511808611	0.0012779793133935	0.00154707922112563
mcomisiones_mantenimiento_rank_lag3	0.000939417491346955	0.00187101700428371	0.0014368275984707
mcuenta_corriente_rank_lag3	0.000938870722539043	0.00158784040286773	0.00119142882546457
mtransferencias_recibidas_rank_delta2	0.000938200230863915	0.00136407078771698	0.00160665066239886
mcaja_ahorro_dolares_rank_lag1	0.000935612600732812	0.00135052841628644	0.00170978927714057
thomebanking_avg3	0.0009349215516061	0.000657374089431293	0.000893571619098426
mcomisiones_otras_rank	0.000925105747631057	0.00122150251380154	0.00163332444207344
mfinanciamiento_total_rank_delta3	0.000920038296585596	0.00199766368287631	0.00121365697519338
mautoservicio_rank_lag3	0.000915747239668539	0.00411300835113722	0.00245843336000711
financiamiento_corto_saldo_total_min3	0.000913252750477338	0.00267964347015069	0.00183248866364364
financiamiento_corto_saldo_total_tend3	0.000913160910042752	0.00122776522629936	0.00175513470258736
